"x","y","t","zt","zt1"
-472500,4682500,2000,0.107,0
-467500,4682500,2000,0.074,0.047
-452500,4682500,2000,0.012,0.135
-447500,4682500,2000,0.026,0
-407500,4682500,2000,0.032,0.273
-402500,4682500,2000,0.083,0.388
-397500,4682500,2000,0.141,0.013
-387500,4682500,2000,0.029,0.648
-382500,4682500,2000,0.312,0.874
-377500,4682500,2000,0.231,1.096
-372500,4682500,2000,0.921,2.895
-367500,4682500,2000,0.139,0.369
-362500,4682500,2000,0.303,1.654
-357500,4682500,2000,1.666,9.973
-352500,4682500,2000,4.627,17.565
-347500,4682500,2000,11.367,18.653
-342500,4682500,2000,12.035,24.248
-337500,4682500,2000,16.142,85.24
-332500,4682500,2000,12.433,220.368
-327500,4682500,2000,8.387,177.828
-322500,4682500,2000,10.975,69.025
-317500,4682500,2000,4.714,35.826
-312500,4682500,2000,4.404,34.133
-307500,4682500,2000,5.254,28.843
-302500,4682500,2000,4.528,18.487
-297500,4682500,2000,4.483,12.512
-292500,4682500,2000,8.23,24.016
-287500,4682500,2000,3.15,20.506
-282500,4682500,2000,5.856,22.353
-277500,4682500,2000,7.1,17.886
-272500,4682500,2000,16.365,33.745
-267500,4682500,2000,26.288,45.047
-262500,4682500,2000,21.144,40.742
-257500,4682500,2000,14.106,39.29
-252500,4682500,2000,10.355,26.664
-247500,4682500,2000,21.037,42.142
-242500,4682500,2000,67.492,99.261
-237500,4682500,2000,67.699,93.323
-232500,4682500,2000,37.958,52.882
-227500,4682500,2000,39.069,43.991
-222500,4682500,2000,66.42,71.242
-217500,4682500,2000,94.05,113.951
-212500,4682500,2000,73.531,70.19
-207500,4682500,2000,54.669,68.664
-202500,4682500,2000,72.56,53.237
-197500,4682500,2000,107.637,76.592
-192500,4682500,2000,126.28,79.397
-472500,4687500,2000,0.014,0
-467500,4687500,2000,0.014,0.031
-452500,4687500,2000,0.033,0.014
-447500,4687500,2000,0.142,0
-402500,4687500,2000,0.213,0.078
-397500,4687500,2000,0.029,0.174
-392500,4687500,2000,0.104,0.024
-387500,4687500,2000,0.472,2.121
-382500,4687500,2000,0.639,4.909
-377500,4687500,2000,1.933,1.583
-372500,4687500,2000,3.031,2.588
-367500,4687500,2000,1.734,2.128
-362500,4687500,2000,0.175,1.733
-357500,4687500,2000,0.606,9.118
-352500,4687500,2000,8.586,15.238
-347500,4687500,2000,13.286,22.099
-342500,4687500,2000,12.678,20.81
-337500,4687500,2000,9.088,30.226
-332500,4687500,2000,7.365,167.921
-327500,4687500,2000,9.009,222.142
-322500,4687500,2000,8.252,106.752
-317500,4687500,2000,5.816,31.274
-312500,4687500,2000,5.718,26.675
-307500,4687500,2000,1.905,22.558
-302500,4687500,2000,2.07,23.58
-297500,4687500,2000,3.089,12.057
-292500,4687500,2000,2.074,11.497
-287500,4687500,2000,2.869,12.86
-282500,4687500,2000,7.927,33.486
-277500,4687500,2000,6.607,19.882
-272500,4687500,2000,9.009,15.811
-267500,4687500,2000,6.162,27.879
-262500,4687500,2000,13.885,55.807
-257500,4687500,2000,19.889,106.913
-252500,4687500,2000,27.95,48.859
-247500,4687500,2000,14.336,27.538
-242500,4687500,2000,23.11,32.433
-237500,4687500,2000,67.274,89.235
-232500,4687500,2000,61.912,96.691
-227500,4687500,2000,75.329,104.928
-222500,4687500,2000,69.407,94.04
-217500,4687500,2000,63.773,77.401
-212500,4687500,2000,59.379,65.907
-207500,4687500,2000,61.561,49.32
-202500,4687500,2000,101.32,72.538
-197500,4687500,2000,114.227,85.347
-192500,4687500,2000,126.481,105.608
-477500,4692500,2000,0.014,0
-452500,4692500,2000,0.996,0.203
-447500,4692500,2000,0.064,0
-392500,4692500,2000,0.161,0.206
-387500,4692500,2000,0.273,0.039
-382500,4692500,2000,0.406,0.776
-377500,4692500,2000,1.769,0.472
-372500,4692500,2000,2.305,3.491
-367500,4692500,2000,0.743,3.047
-362500,4692500,2000,0.245,3.611
-357500,4692500,2000,0.738,12.637
-352500,4692500,2000,2.716,12.344
-347500,4692500,2000,4.27,16.802
-342500,4692500,2000,10.284,18.759
-337500,4692500,2000,8.444,37.473
-332500,4692500,2000,12.13,159.225
-327500,4692500,2000,9.156,155.392
-322500,4692500,2000,21.649,189.628
-317500,4692500,2000,7.375,70.319
-312500,4692500,2000,1.527,23.149
-307500,4692500,2000,0.968,28.302
-302500,4692500,2000,2.38,22.658
-297500,4692500,2000,5.437,18.931
-292500,4692500,2000,1.629,7.803
-287500,4692500,2000,1.78,5.035
-282500,4692500,2000,3.626,10.123
-277500,4692500,2000,6.065,11.559
-272500,4692500,2000,12.049,21.727
-267500,4692500,2000,5.801,34.719
-262500,4692500,2000,11.132,71.993
-257500,4692500,2000,25.726,103.958
-252500,4692500,2000,33.9,86.272
-247500,4692500,2000,34.665,82.713
-242500,4692500,2000,29.423,66.732
-237500,4692500,2000,24.066,52.019
-232500,4692500,2000,43.58,82.553
-227500,4692500,2000,69.567,125.094
-222500,4692500,2000,68.332,80.004
-217500,4692500,2000,144.912,116.497
-212500,4692500,2000,61.668,70.034
-207500,4692500,2000,79.187,66.359
-202500,4692500,2000,91.368,74.246
-197500,4692500,2000,126.858,156.762
-192500,4692500,2000,132.224,146.341
-482500,4697500,2000,0.032,0
-477500,4697500,2000,0.155,0
-457500,4697500,2000,0.067,0.305
-452500,4697500,2000,0.131,0
-432500,4697500,2000,0.052,0.028
-427500,4697500,2000,0.054,0.015
-422500,4697500,2000,0.089,0.115
-417500,4697500,2000,0.085,0.041
-412500,4697500,2000,0.034,0.147
-392500,4697500,2000,0.095,0.522
-387500,4697500,2000,0.031,0.089
-377500,4697500,2000,0.138,0.658
-372500,4697500,2000,0.08,0.699
-367500,4697500,2000,0.016,2.652
-362500,4697500,2000,0.676,5.395
-357500,4697500,2000,1.52,8.199
-352500,4697500,2000,1.356,12.681
-347500,4697500,2000,1.911,17.462
-342500,4697500,2000,8.414,14.654
-337500,4697500,2000,8.485,28.478
-332500,4697500,2000,8.2,97.563
-327500,4697500,2000,7.06,186.453
-322500,4697500,2000,6.459,184.147
-317500,4697500,2000,8.412,91.889
-312500,4697500,2000,2.444,23.208
-307500,4697500,2000,1.717,15.529
-302500,4697500,2000,3.519,16.042
-297500,4697500,2000,1.293,14.52
-292500,4697500,2000,0.57,8.421
-287500,4697500,2000,1.124,10.693
-282500,4697500,2000,1.975,17.776
-277500,4697500,2000,4.821,18.78
-272500,4697500,2000,4.853,14.335
-267500,4697500,2000,3.152,28.052
-262500,4697500,2000,8.389,47.042
-257500,4697500,2000,10.424,46.102
-252500,4697500,2000,63.068,127.365
-247500,4697500,2000,174.505,485.539
-242500,4697500,2000,99.254,222.079
-237500,4697500,2000,2.537,67.579
-232500,4697500,2000,74.182,227.213
-227500,4697500,2000,97.914,123.485
-222500,4697500,2000,46.578,32.256
-217500,4697500,2000,47.402,64.647
-212500,4697500,2000,99.281,143.321
-207500,4697500,2000,94.96,129.328
-202500,4697500,2000,105.948,101.885
-197500,4697500,2000,123.391,155.954
-192500,4697500,2000,128.581,146.352
-487500,4702500,2000,0.107,0.043
-477500,4702500,2000,0.596,0
-472500,4702500,2000,0.312,0
-457500,4702500,2000,0.109,0.053
-452500,4702500,2000,0.013,0
-432500,4702500,2000,0.059,0.027
-427500,4702500,2000,0.065,0
-422500,4702500,2000,0.305,0.026
-417500,4702500,2000,0.215,0.37
-412500,4702500,2000,0.213,1.943
-407500,4702500,2000,0.045,0.117
-392500,4702500,2000,0.051,0.212
-387500,4702500,2000,0.525,0.075
-367500,4702500,2000,0.129,1.672
-362500,4702500,2000,0.883,4.134
-357500,4702500,2000,1.893,7.738
-352500,4702500,2000,2.714,21.035
-347500,4702500,2000,3.634,21.205
-342500,4702500,2000,11.415,20.283
-337500,4702500,2000,15.517,34.526
-332500,4702500,2000,13.002,166.066
-327500,4702500,2000,10.9,214.285
-322500,4702500,2000,19.036,273.468
-317500,4702500,2000,14.585,170.2
-312500,4702500,2000,5.124,42.34
-307500,4702500,2000,0.942,15.963
-302500,4702500,2000,4.726,25.686
-297500,4702500,2000,1.776,17.268
-292500,4702500,2000,1.942,11.791
-287500,4702500,2000,1.422,15.478
-282500,4702500,2000,2.81,29.225
-277500,4702500,2000,3.729,26.532
-272500,4702500,2000,3.821,16.151
-267500,4702500,2000,9.413,18.724
-262500,4702500,2000,13.91,39.901
-257500,4702500,2000,11.496,41
-252500,4702500,2000,68.44,118.447
-247500,4702500,2000,135.617,246.071
-242500,4702500,2000,64.566,209.18
-237500,4702500,2000,15.666,184.372
-232500,4702500,2000,96.832,121.037
-227500,4702500,2000,298.397,83.289
-222500,4702500,2000,94.463,42.471
-217500,4702500,2000,79.435,69.35
-212500,4702500,2000,89.651,109.039
-207500,4702500,2000,102.251,99.73
-202500,4702500,2000,120.993,106.817
-197500,4702500,2000,146.403,124.623
-192500,4702500,2000,160.014,133.526
-187500,4702500,2000,175.243,123.731
-577500,4707500,2000,0.063,0
-492500,4707500,2000,0.065,0.043
-487500,4707500,2000,0.507,0.182
-482500,4707500,2000,0.077,0.015
-477500,4707500,2000,1.227,0.182
-472500,4707500,2000,0.58,0.203
-462500,4707500,2000,0.102,0.774
-457500,4707500,2000,0.636,2.112
-452500,4707500,2000,0.011,0
-422500,4707500,2000,0.073,0.372
-417500,4707500,2000,0.916,8.713
-412500,4707500,2000,0.176,0.943
-407500,4707500,2000,0.785,0.134
-402500,4707500,2000,0.129,0.227
-397500,4707500,2000,0.201,0.036
-392500,4707500,2000,0.025,0.392
-387500,4707500,2000,6.228,0.019
-382500,4707500,2000,0.958,0.202
-367500,4707500,2000,0.439,3.283
-362500,4707500,2000,1.567,6.82
-357500,4707500,2000,0.852,10.316
-352500,4707500,2000,4.301,10.309
-347500,4707500,2000,3.255,13.135
-342500,4707500,2000,12.783,22.12
-337500,4707500,2000,8.889,20.704
-332500,4707500,2000,12.279,208.15
-327500,4707500,2000,16.528,353.224
-322500,4707500,2000,19.326,165.033
-317500,4707500,2000,10.761,100.648
-312500,4707500,2000,5.032,47.753
-307500,4707500,2000,7.34,27.475
-302500,4707500,2000,2.215,23.117
-297500,4707500,2000,1.872,19.944
-292500,4707500,2000,2.531,17.915
-287500,4707500,2000,5.599,27.304
-282500,4707500,2000,5.859,28.762
-277500,4707500,2000,8.073,15.279
-272500,4707500,2000,12.786,17.269
-267500,4707500,2000,28.703,20.656
-262500,4707500,2000,78.247,58.176
-257500,4707500,2000,20.382,26.597
-252500,4707500,2000,42.873,65.915
-247500,4707500,2000,204.816,423.183
-242500,4707500,2000,107.106,305.044
-237500,4707500,2000,52.687,251.274
-232500,4707500,2000,87.313,175.238
-227500,4707500,2000,100.219,60.106
-222500,4707500,2000,84.916,56.348
-217500,4707500,2000,111.903,76.603
-212500,4707500,2000,87.078,102.125
-207500,4707500,2000,67.898,70.686
-202500,4707500,2000,169.465,187.615
-197500,4707500,2000,127.184,122.058
-192500,4707500,2000,176.651,140.429
-187500,4707500,2000,214.524,190.905
-182500,4707500,2000,239.522,169.775
-577500,4712500,2000,0.035,0.085
-497500,4712500,2000,0.042,0
-492500,4712500,2000,0.013,0.029
-487500,4712500,2000,0.021,0.245
-482500,4712500,2000,0.028,0.435
-477500,4712500,2000,0.021,0.093
-472500,4712500,2000,0.024,0.223
-462500,4712500,2000,0.08,0.128
-457500,4712500,2000,0.379,0.239
-452500,4712500,2000,0.018,0
-442500,4712500,2000,0.018,0.392
-417500,4712500,2000,0.206,1.266
-412500,4712500,2000,0.14,0.113
-407500,4712500,2000,0.015,0.412
-402500,4712500,2000,0.015,0.142
-397500,4712500,2000,0.018,0.109
-392500,4712500,2000,0.014,0.326
-387500,4712500,2000,0.041,0.073
-372500,4712500,2000,0.037,0.71
-367500,4712500,2000,0.527,2.209
-362500,4712500,2000,1.419,4.007
-357500,4712500,2000,1.711,5.75
-352500,4712500,2000,3.531,5.915
-347500,4712500,2000,1.616,9.304
-342500,4712500,2000,2.92,14.445
-337500,4712500,2000,1.955,11.431
-332500,4712500,2000,6.037,56.584
-327500,4712500,2000,13.878,117.259
-322500,4712500,2000,15.868,123.313
-317500,4712500,2000,12.184,110.969
-312500,4712500,2000,3.924,45.22
-307500,4712500,2000,4.392,35.813
-302500,4712500,2000,1.007,24.693
-297500,4712500,2000,2.104,10.552
-292500,4712500,2000,3.13,27.194
-287500,4712500,2000,6.534,37.724
-282500,4712500,2000,8.43,18.057
-277500,4712500,2000,8.959,11.586
-272500,4712500,2000,26.785,32.143
-267500,4712500,2000,17.202,19.175
-262500,4712500,2000,37.807,24.86
-257500,4712500,2000,68.145,22.975
-252500,4712500,2000,67.571,39.716
-247500,4712500,2000,87.574,166.231
-242500,4712500,2000,70.489,245.22
-237500,4712500,2000,56.877,188.432
-232500,4712500,2000,64.378,173.599
-227500,4712500,2000,175.043,68.575
-222500,4712500,2000,92.309,82.944
-217500,4712500,2000,68.303,79.078
-212500,4712500,2000,180.752,182.272
-207500,4712500,2000,111.119,128.18
-202500,4712500,2000,208.046,262.763
-197500,4712500,2000,132.101,204.934
-192500,4712500,2000,180.388,257.157
-187500,4712500,2000,300.84,272.914
-182500,4712500,2000,301.498,273.241
-647500,4717500,2000,0.04,0.017
-497500,4717500,2000,0.581,0
-492500,4717500,2000,0.049,0
-482500,4717500,2000,0.171,0.786
-477500,4717500,2000,0.097,0.014
-472500,4717500,2000,0.077,0.056
-452500,4717500,2000,0.127,0
-447500,4717500,2000,0.064,0
-442500,4717500,2000,0.361,0.102
-437500,4717500,2000,0.017,0.044
-392500,4717500,2000,0.368,0.223
-387500,4717500,2000,0.016,0.048
-377500,4717500,2000,0.017,0.286
-372500,4717500,2000,0.271,0.253
-367500,4717500,2000,0.391,1.061
-362500,4717500,2000,1.134,2.806
-357500,4717500,2000,3.852,3.772
-352500,4717500,2000,1.672,6.406
-347500,4717500,2000,0.844,8.419
-342500,4717500,2000,1.342,10.539
-337500,4717500,2000,2.375,9.038
-332500,4717500,2000,9.851,40.018
-327500,4717500,2000,10.364,86.14
-322500,4717500,2000,7.39,74.97
-317500,4717500,2000,6.398,79.075
-312500,4717500,2000,2.76,47.614
-307500,4717500,2000,3.1,35.184
-302500,4717500,2000,2.741,24.324
-297500,4717500,2000,1.838,19.835
-292500,4717500,2000,5.682,72.973
-287500,4717500,2000,17.447,68.122
-282500,4717500,2000,4.316,11.628
-277500,4717500,2000,6.678,11.428
-272500,4717500,2000,23.552,20.662
-267500,4717500,2000,7.477,12.449
-262500,4717500,2000,17.823,22.938
-257500,4717500,2000,27.627,33.132
-252500,4717500,2000,41.642,38.417
-247500,4717500,2000,71.775,131.867
-242500,4717500,2000,49.4,266.854
-237500,4717500,2000,52.989,161.821
-232500,4717500,2000,45.663,108.439
-227500,4717500,2000,51.524,98.598
-222500,4717500,2000,46.276,48.811
-217500,4717500,2000,76.808,95.889
-212500,4717500,2000,87.04,106.884
-207500,4717500,2000,167.831,212.781
-202500,4717500,2000,135.179,213.619
-197500,4717500,2000,133.801,187.562
-192500,4717500,2000,180.441,197.742
-187500,4717500,2000,326.43,273.926
-182500,4717500,2000,404.944,358.159
-472500,4722500,2000,0.034,0
-467500,4722500,2000,0.023,0
-462500,4722500,2000,0.042,0
-457500,4722500,2000,0.017,0
-452500,4722500,2000,0.073,0
-447500,4722500,2000,0.031,0
-402500,4722500,2000,0.007,0
-397500,4722500,2000,0.034,0.076
-392500,4722500,2000,0.044,0.165
-382500,4722500,2000,0.052,0.255
-377500,4722500,2000,0.189,1.196
-372500,4722500,2000,0.484,1.528
-367500,4722500,2000,0.385,2.321
-362500,4722500,2000,0.589,2.176
-357500,4722500,2000,1.527,6.315
-352500,4722500,2000,3.314,10.074
-347500,4722500,2000,1.596,4.609
-342500,4722500,2000,2.901,8.709
-337500,4722500,2000,1.813,6.836
-332500,4722500,2000,1.633,13.943
-327500,4722500,2000,4.597,22.219
-322500,4722500,2000,7.314,48.174
-317500,4722500,2000,4.655,58.852
-312500,4722500,2000,2.251,28.897
-307500,4722500,2000,3.456,29.429
-302500,4722500,2000,3.998,28.32
-297500,4722500,2000,4.651,24.909
-292500,4722500,2000,2.962,35.079
-287500,4722500,2000,3.27,26.125
-282500,4722500,2000,2.154,17.061
-277500,4722500,2000,3.76,21.044
-272500,4722500,2000,7.727,11.583
-267500,4722500,2000,16.853,14.465
-262500,4722500,2000,17.868,22.701
-257500,4722500,2000,16.452,30.423
-252500,4722500,2000,30.364,32.268
-247500,4722500,2000,76.338,104.237
-242500,4722500,2000,62.525,160.01
-237500,4722500,2000,32.677,105.507
-232500,4722500,2000,49.94,113.349
-227500,4722500,2000,43.286,80.438
-222500,4722500,2000,38.658,21.52
-217500,4722500,2000,79.666,85.66
-212500,4722500,2000,97.269,126.665
-207500,4722500,2000,95.447,150.653
-202500,4722500,2000,119.533,194.167
-197500,4722500,2000,107.015,184.267
-192500,4722500,2000,292.803,393.133
-187500,4722500,2000,415.172,389.897
-182500,4722500,2000,520.369,459.253
-177500,4722500,2000,446.526,514.551
-472500,4727500,2000,0.073,0
-467500,4727500,2000,0.034,0
-462500,4727500,2000,0.227,0
-457500,4727500,2000,0.045,0
-432500,4727500,2000,0.02,0
-427500,4727500,2000,0.015,0
-402500,4727500,2000,0.038,0.265
-387500,4727500,2000,0.053,0.23
-382500,4727500,2000,0.262,0.174
-377500,4727500,2000,0.373,1.581
-372500,4727500,2000,0.45,2.198
-367500,4727500,2000,0.223,1.289
-362500,4727500,2000,0.192,1.417
-357500,4727500,2000,0.378,2.832
-352500,4727500,2000,1.273,2.668
-347500,4727500,2000,0.334,5.705
-342500,4727500,2000,0.967,5.056
-337500,4727500,2000,5.83,9.162
-332500,4727500,2000,3.29,8.049
-327500,4727500,2000,2.503,9.24
-322500,4727500,2000,3.083,16.548
-317500,4727500,2000,3.071,25.386
-312500,4727500,2000,2.689,25.664
-307500,4727500,2000,2.096,27.043
-302500,4727500,2000,3.037,37.176
-297500,4727500,2000,2.378,36.205
-292500,4727500,2000,1.557,26.196
-287500,4727500,2000,3.585,54.544
-282500,4727500,2000,7.473,82.662
-277500,4727500,2000,11.442,71.449
-272500,4727500,2000,8.863,26.209
-267500,4727500,2000,15.838,19.861
-262500,4727500,2000,116.461,38.363
-257500,4727500,2000,26.954,30.202
-252500,4727500,2000,22.528,41.051
-247500,4727500,2000,53.179,90.886
-242500,4727500,2000,103.8,251.335
-237500,4727500,2000,38.927,103.862
-232500,4727500,2000,41.629,75.239
-227500,4727500,2000,39.614,68.825
-222500,4727500,2000,40.845,56.15
-217500,4727500,2000,63.154,28.973
-212500,4727500,2000,102.558,157.279
-207500,4727500,2000,119.362,183.828
-202500,4727500,2000,105.692,170.005
-197500,4727500,2000,100.755,165.093
-192500,4727500,2000,169.126,264.265
-187500,4727500,2000,248.178,304.512
-182500,4727500,2000,318.271,439.124
-177500,4727500,2000,258.961,306.909
-172500,4727500,2000,133.126,169.471
-647500,4732500,2000,0.208,0.1
-462500,4732500,2000,0.052,0
-457500,4732500,2000,0.031,0
-432500,4732500,2000,0.059,0
-427500,4732500,2000,0.046,0
-397500,4732500,2000,0.03,0.013
-377500,4732500,2000,0.036,0.605
-372500,4732500,2000,0.472,0.809
-367500,4732500,2000,0.114,1.062
-362500,4732500,2000,0.035,0.939
-357500,4732500,2000,0.164,0.958
-352500,4732500,2000,1.998,2.469
-347500,4732500,2000,3.237,2.458
-342500,4732500,2000,2.086,3.542
-337500,4732500,2000,2.136,6.168
-332500,4732500,2000,0.16,3.47
-327500,4732500,2000,1.062,4.499
-322500,4732500,2000,0.818,6.469
-317500,4732500,2000,3.148,13.883
-312500,4732500,2000,2.937,16.496
-307500,4732500,2000,1.587,17.024
-302500,4732500,2000,1.07,18.97
-297500,4732500,2000,1.458,18.958
-292500,4732500,2000,3.292,41.294
-287500,4732500,2000,7.141,88.684
-282500,4732500,2000,28.413,291.842
-277500,4732500,2000,50.495,275.003
-272500,4732500,2000,45.674,135.954
-267500,4732500,2000,13.785,30.48
-262500,4732500,2000,19.32,25.272
-257500,4732500,2000,18.676,36.666
-252500,4732500,2000,19.302,37.106
-247500,4732500,2000,53.772,83.643
-242500,4732500,2000,89.254,168.968
-237500,4732500,2000,29.903,78.239
-232500,4732500,2000,22.13,40.731
-227500,4732500,2000,38.594,73.724
-222500,4732500,2000,62.266,224.489
-212500,4732500,2000,118.361,225.734
-207500,4732500,2000,160.145,252.554
-202500,4732500,2000,210.637,374.505
-197500,4732500,2000,185.427,293.94
-192500,4732500,2000,103.4,203.584
-187500,4732500,2000,141.488,278.335
-182500,4732500,2000,153.811,275.747
-177500,4732500,2000,133.529,180.003
-172500,4732500,2000,133.406,147.729
-472500,4737500,2000,0.04,0
-467500,4737500,2000,0.119,0
-462500,4737500,2000,0.012,0
-437500,4737500,2000,0.036,0
-432500,4737500,2000,0.064,0
-397500,4737500,2000,0.077,0
-392500,4737500,2000,0.048,0.02
-377500,4737500,2000,0.619,2.483
-372500,4737500,2000,1.58,0.969
-367500,4737500,2000,1.825,0.565
-362500,4737500,2000,0.144,0.997
-357500,4737500,2000,0.994,1.784
-352500,4737500,2000,0.701,3.361
-347500,4737500,2000,1.266,13.192
-342500,4737500,2000,0.166,3.836
-337500,4737500,2000,0.324,5.215
-332500,4737500,2000,0.335,3.749
-327500,4737500,2000,0.099,2.934
-322500,4737500,2000,0.502,4.77
-317500,4737500,2000,3.287,5.918
-312500,4737500,2000,3.225,9.104
-307500,4737500,2000,2.606,11.504
-302500,4737500,2000,3.951,16.919
-297500,4737500,2000,5.192,16.043
-292500,4737500,2000,4.583,10.32
-287500,4737500,2000,10.662,22.86
-282500,4737500,2000,51.01,53.83
-277500,4737500,2000,55.757,79.376
-272500,4737500,2000,40.551,135.074
-267500,4737500,2000,11.463,55.921
-262500,4737500,2000,7.403,31.936
-257500,4737500,2000,10.479,34.9
-252500,4737500,2000,20.407,64.315
-247500,4737500,2000,40.633,134.508
-242500,4737500,2000,69.962,218.06
-237500,4737500,2000,21.931,58.277
-232500,4737500,2000,13.365,29.004
-227500,4737500,2000,25.102,98.244
-222500,4737500,2000,57.324,345.204
-217500,4737500,2000,80.973,323.497
-207500,4737500,2000,222.373,230.919
-202500,4737500,2000,183.965,299.172
-197500,4737500,2000,159.264,281.332
-192500,4737500,2000,148.835,279.666
-187500,4737500,2000,205.834,276.444
-182500,4737500,2000,88.446,121.384
-177500,4737500,2000,99.519,89.79
-172500,4737500,2000,165.716,124.274
-167500,4737500,2000,137.196,130.833
-652500,4742500,2000,0.045,0
-477500,4742500,2000,0.19,0.213
-472500,4742500,2000,0.04,0.146
-467500,4742500,2000,0.075,0
-437500,4742500,2000,0.017,0
-432500,4742500,2000,0.029,0
-402500,4742500,2000,0.03,0.02
-382500,4742500,2000,0.16,0.02
-377500,4742500,2000,0.036,0.353
-372500,4742500,2000,0.529,0.086
-367500,4742500,2000,1.242,0.628
-362500,4742500,2000,2.563,1.729
-357500,4742500,2000,0.091,1.369
-352500,4742500,2000,0.279,1.748
-347500,4742500,2000,1.134,2.9
-342500,4742500,2000,0.462,4.242
-337500,4742500,2000,0.429,2.251
-332500,4742500,2000,0.839,3.917
-327500,4742500,2000,0.318,3.742
-322500,4742500,2000,0.547,2.666
-317500,4742500,2000,2.319,5.777
-312500,4742500,2000,2.582,12.569
-307500,4742500,2000,10.364,23.414
-302500,4742500,2000,14.834,55.195
-297500,4742500,2000,9.252,39.707
-292500,4742500,2000,7.681,13.767
-287500,4742500,2000,4.483,7.862
-282500,4742500,2000,49.398,24.355
-277500,4742500,2000,69.447,37.326
-272500,4742500,2000,57.495,116.24
-267500,4742500,2000,17.918,57.982
-262500,4742500,2000,9.911,37.543
-257500,4742500,2000,12.76,33.637
-252500,4742500,2000,8.902,42.662
-247500,4742500,2000,18.99,82.147
-242500,4742500,2000,21.559,77.119
-237500,4742500,2000,14.121,31.507
-232500,4742500,2000,9.587,35.848
-227500,4742500,2000,38.989,108.817
-222500,4742500,2000,117.83,345.01
-217500,4742500,2000,178.39,254.767
-212500,4742500,2000,282.707,166.699
-207500,4742500,2000,261.525,153.255
-202500,4742500,2000,260,257.531
-192500,4742500,2000,187.784,317.834
-187500,4742500,2000,178.698,466.274
-182500,4742500,2000,108.673,99.889
-177500,4742500,2000,52.766,58.62
-172500,4742500,2000,83.913,79.483
-167500,4742500,2000,111.347,103.171
-677500,4747500,2000,0.045,0
-442500,4747500,2000,0.034,0
-402500,4747500,2000,0.084,0
-392500,4747500,2000,0.278,0.016
-377500,4747500,2000,0.057,0.065
-372500,4747500,2000,0.191,0.544
-367500,4747500,2000,0.592,5.976
-362500,4747500,2000,0.235,0.955
-357500,4747500,2000,0.019,1.195
-352500,4747500,2000,0.029,1.087
-347500,4747500,2000,0.062,3.034
-342500,4747500,2000,1.588,9.782
-337500,4747500,2000,0.059,1.139
-332500,4747500,2000,0.238,1.345
-327500,4747500,2000,0.507,1.707
-322500,4747500,2000,1.172,2.748
-317500,4747500,2000,1.723,6.256
-312500,4747500,2000,4.165,9.349
-307500,4747500,2000,11.373,12.546
-302500,4747500,2000,11.564,24.966
-297500,4747500,2000,15.919,15.777
-292500,4747500,2000,13.359,10.573
-282500,4747500,2000,26,15.984
-277500,4747500,2000,42.56,12.905
-272500,4747500,2000,26.99,37.262
-267500,4747500,2000,8.613,59.591
-262500,4747500,2000,9.376,39.773
-257500,4747500,2000,7.427,21.622
-252500,4747500,2000,9.762,32.056
-247500,4747500,2000,16.876,46.13
-242500,4747500,2000,17.362,55.237
-237500,4747500,2000,12.036,37.062
-232500,4747500,2000,13.355,35.779
-227500,4747500,2000,26.112,74.311
-222500,4747500,2000,81.501,201.456
-217500,4747500,2000,218.203,198.775
-212500,4747500,2000,293.419,208.404
-207500,4747500,2000,369.378,210.65
-202500,4747500,2000,460.421,355.814
-192500,4747500,2000,343.035,525.595
-187500,4747500,2000,216.942,266.088
-182500,4747500,2000,229.49,236.761
-177500,4747500,2000,44.411,56.356
-172500,4747500,2000,72.684,64.802
-167500,4747500,2000,96.236,73.105
-162500,4747500,2000,154.413,96.31
-627500,4752500,2000,0.045,0
-442500,4752500,2000,0.153,0.128
-437500,4752500,2000,0.02,0.018
-382500,4752500,2000,0.02,0.025
-377500,4752500,2000,0.039,0.031
-372500,4752500,2000,0.061,0.114
-367500,4752500,2000,0.281,0.419
-362500,4752500,2000,0.349,0.49
-357500,4752500,2000,0.017,0.276
-352500,4752500,2000,0.043,0.093
-347500,4752500,2000,0.134,0.598
-342500,4752500,2000,0.106,1.876
-337500,4752500,2000,0.953,2.046
-332500,4752500,2000,0.078,0.868
-327500,4752500,2000,0.417,2.618
-322500,4752500,2000,1.32,2.246
-317500,4752500,2000,1.497,3.527
-312500,4752500,2000,1.104,4.2
-307500,4752500,2000,6.184,8.708
-302500,4752500,2000,24.257,10.777
-297500,4752500,2000,15.126,10.927
-282500,4752500,2000,38.453,12.022
-277500,4752500,2000,28.515,6.85
-272500,4752500,2000,25.807,67.374
-267500,4752500,2000,8.221,46.99
-262500,4752500,2000,13.388,63.41
-257500,4752500,2000,15.289,35.601
-252500,4752500,2000,7.93,37.617
-247500,4752500,2000,6.509,72.512
-242500,4752500,2000,6.889,74.969
-237500,4752500,2000,14.191,88.202
-232500,4752500,2000,21.306,55.007
-227500,4752500,2000,77.381,98.174
-222500,4752500,2000,101.319,119.339
-217500,4752500,2000,177.623,157.535
-212500,4752500,2000,297.175,256.507
-207500,4752500,2000,404.071,380.941
-202500,4752500,2000,375.666,409.426
-187500,4752500,2000,176.144,178.054
-182500,4752500,2000,113.617,109.702
-177500,4752500,2000,44.153,45.9
-172500,4752500,2000,64.032,41.149
-167500,4752500,2000,129.302,75.065
-162500,4752500,2000,152.23,85.21
-652500,4757500,2000,0.129,0
-632500,4757500,2000,0.154,0
